event_ID,site,video_date,Visit_Date,Visit_Date,time,number_individuals,individual,individual_ID,trial_day,event_number,activation_number,sound_stimuli,period,proportion_vis,
RDT6_17-Feb_17_1,RDT6,2021-02-17,17-Feb,17-02-24,17:09,3,2976,,14,192,25,Dog,during,NA,
RDT6_17-Feb_17_1,RDT6,2021-02-17,17-Feb,17-02-24,17:09,3,2977,,14,192,25,Dog,during,0.5,
RDT6_17-Feb_18_1,RDT6,2021-02-17,17-Feb,17-02-24,18:51,3,2978,981,14,193,23,Bird,during,0,
RDT6_17-Feb_18_1,RDT6,2021-02-17,17-Feb,17-02-24,18:51,3,2979,,14,193,23,Bird,during,0.3,
RDT6_17-Feb_18_1,RDT6,2021-02-17,17-Feb,17-02-24,18:51,3,2980,,14,193,23,Bird,during,NA,
RDT6_17-Feb_18_2,RDT6,2021-02-17,17-Feb,17-02-24,18:58,3,2981,981,14,194,66,Silent,during,0,
RDT6_17-Feb_18_2,RDT6,2021-02-17,17-Feb,17-02-24,18:58,3,2982,,14,194,66,Silent,during,0,
RDT6_17-Feb_18_2,RDT6,2021-02-17,17-Feb,17-02-24,18:58,3,2983,,14,194,66,Silent,during,0,
RDT6_17-Feb_19_4,RDT6,2021-02-17,17-Feb,17-02-24,19:49,0,2984,,14,195,67,Silent,during,NA,
RDT6_17-Feb_21_1,RDT6,2021-02-17,17-Feb,17-02-24,21:01,2,2985,,14,196,29,Human,during,0.25,
RDT6_17-Feb_21_1,RDT6,2021-02-17,17-Feb,17-02-24,21:01,2,2986,,14,196,29,Human,during,0.3,
RDT6_17-Feb_22_2,RDT6,2021-02-17,17-Feb,17-02-24,22:45,3,2987,,14,197,68,Silent,during,0.6,
RDT6_17-Feb_22_2,RDT6,2021-02-17,17-Feb,17-02-24,22:45,3,2988,,14,197,68,Silent,during,0,
RDT6_17-Feb_22_2,RDT6,2021-02-17,17-Feb,17-02-24,22:45,3,2989,,14,197,68,Silent,during,NA,
RDT6_17-Feb_23_4,RDT6,2021-02-17,17-Feb,17-02-24,23:32,2,2990,981,14,198,69,Silent,during,0,
RDT6_17-Feb_23_4,RDT6,2021-02-17,17-Feb,17-02-24,23:32,2,2991,,14,198,69,Silent,during,0,
RDT6_18-Feb_0_1,RDT6,2021-02-18,18-Feb,18-02-24,00:03,2,2992,,15,199,27,Roedeer,during,0,
RDT6_18-Feb_0_1,RDT6,2021-02-18,18-Feb,18-02-24,00:03,2,2993,,15,199,27,Roedeer,during,0,
RDT6_18-Feb_0_2,RDT6,2021-02-18,18-Feb,18-02-24,00:14,2,2994,,15,200,70,Silent,during,0,
RDT6_18-Feb_0_2,RDT6,2021-02-18,18-Feb,18-02-24,00:14,2,2995,,15,200,70,Silent,during,0,
RDT6_18-Feb_0_3,RDT6,2021-02-18,18-Feb,18-02-24,00:25,2,2996,,15,201,27,Novel,during,0.35,
RDT6_18-Feb_0_3,RDT6,2021-02-18,18-Feb,18-02-24,00:25,2,2997,,15,201,27,Novel,during,NA,
RDT6_18-Feb_0_5,RDT6,2021-02-18,18-Feb,18-02-24,00:41,0,2998,,15,202,30,Human,during,NA,
RDT6_18-Feb_0_6,RDT6,2021-02-18,18-Feb,18-02-24,00:48,2,2999,,15,203,71,Silent,during,0.8,
RDT6_18-Feb_0_6,RDT6,2021-02-18,18-Feb,18-02-24,00:48,2,3000,,15,203,71,Silent,during,0,
RDT6_18-Feb_0_7,RDT6,2021-02-18,18-Feb,18-02-24,00:55,2,3001,,15,204,24,Bird,during,0.7,
RDT6_18-Feb_0_7,RDT6,2021-02-18,18-Feb,18-02-24,00:55,2,3002,,15,204,24,Bird,during,0.5,
RDT6_18-Feb_1_3,RDT6,2021-02-18,18-Feb,18-02-24,01:25,2,3003,,15,205,26,Dog,during,0.105263158,
RDT6_18-Feb_1_3,RDT6,2021-02-18,18-Feb,18-02-24,01:25,2,3004,,15,205,26,Dog,during,NA,
RDT6_18-Feb_1_4,RDT6,2021-02-18,18-Feb,18-02-24,01:54,2,3005,981,15,206,72,Silent,during,0,
RDT6_18-Feb_1_4,RDT6,2021-02-18,18-Feb,18-02-24,01:54,2,3006,,15,206,72,Silent,during,0.05,
RDT6_18-Feb_2_4,RDT6,2021-02-18,18-Feb,18-02-24,02:35,3,3007,981,15,207,73,Silent,during,0,
RDT6_18-Feb_2_4,RDT6,2021-02-18,18-Feb,18-02-24,02:35,3,3008,,15,207,73,Silent,during,0,
RDT6_18-Feb_2_4,RDT6,2021-02-18,18-Feb,18-02-24,02:35,3,3009,,15,207,73,Silent,during,NA,
RDT6_18-Feb_3_3,RDT6,2021-02-18,18-Feb,18-02-24,03:55,1,3010,,15,208,27,Dog,during,0,
RDT6_18-Feb_4_2,RDT6,2021-02-18,18-Feb,18-02-24,04:43,1,3011,,15,209,74,Silent,during,0,
RDT6_18-Feb_6_1,RDT6,2021-02-18,18-Feb,18-02-24,06:06,2,3012,981,15,210,31,Human,during,0,
RDT6_18-Feb_6_1,RDT6,2021-02-18,18-Feb,18-02-24,06:06,2,3013,,15,210,31,Human,during,0,
RDT6_18-Feb_7_1,RDT6,2021-02-18,18-Feb,18-02-24,07:03,1,3014,,15,211,28,Dog,during,0.15,
RDT6_18-Feb_7_2,RDT6,2021-02-18,18-Feb,18-02-24,07:09,1,3015,,15,212,75,Silent,during,0,
RDT6_18-Feb_12_3,RDT6,2021-02-18,18-Feb,18-02-24,12:40,4,3016,,15,213,25,Bird,during,0,
RDT6_18-Feb_12_3,RDT6,2021-02-18,18-Feb,18-02-24,12:40,4,3017,,15,213,25,Bird,during,0.85,
RDT6_18-Feb_12_3,RDT6,2021-02-18,18-Feb,18-02-24,12:40,4,3018,,15,213,25,Bird,during,0.3,
RDT6_18-Feb_12_3,RDT6,2021-02-18,18-Feb,18-02-24,12:40,4,3019,,15,213,25,Bird,during,0,
RDT6_18-Feb_12_4,RDT6,2021-02-18,18-Feb,18-02-24,12:46,2,3020,,15,214,76,Silent,during,0,
RDT6_18-Feb_12_4,RDT6,2021-02-18,18-Feb,18-02-24,12:46,2,3021,,15,214,76,Silent,during,0,
RDT6_18-Feb_14_1,RDT6,2021-02-18,18-Feb,18-02-24,14:23,1,3022,981,15,215,28,Roedeer,during,0.55,
RDT6_18-Feb_15_1,RDT6,2021-02-18,18-Feb,18-02-24,15:14,2,3023,,15,216,28,Novel,during,0,
RDT6_18-Feb_15_1,RDT6,2021-02-18,18-Feb,18-02-24,15:14,2,3024,,15,216,28,Novel,during,0,
RDT6_18-Feb_16_1,RDT6,2021-02-18,18-Feb,18-02-24,16:04,2,3025,,15,217,32,Human,during,0.3,
RDT6_18-Feb_16_1,RDT6,2021-02-18,18-Feb,18-02-24,16:04,2,3026,,15,217,32,Human,during,0,
RDT6_18-Feb_16_2,RDT6,2021-02-18,18-Feb,18-02-24,16:33,2,3027,,15,218,77,Silent,during,1,
RDT6_18-Feb_16_2,RDT6,2021-02-18,18-Feb,18-02-24,16:33,2,3028,,15,218,77,Silent,during,0,
RDT6_18-Feb_17_1,RDT6,2021-02-18,18-Feb,18-02-24,17:19,1,3029,,15,219,29,Dog,during,0.2,
RDT6_18-Feb_18_1,RDT6,2021-02-18,18-Feb,18-02-24,18:08,1,3030,,15,220,26,Bird,during,0.75,
RDT6_18-Feb_21_2,RDT6,2021-02-18,18-Feb,18-02-24,21:34,3,3031,981,15,221,78,Silent,during,0,
RDT6_18-Feb_21_2,RDT6,2021-02-18,18-Feb,18-02-24,21:34,3,3032,,15,221,78,Silent,during,0.5,
RDT6_18-Feb_21_2,RDT6,2021-02-18,18-Feb,18-02-24,21:34,3,3033,,15,221,78,Silent,during,NA,
RDT6_19-Feb_8_1,RDT6,2021-02-19,19-Feb,19-02-24,08:19,2,3034,981,16,222,27,Bird,during,0.95,
RDT6_19-Feb_8_1,RDT6,2021-02-19,19-Feb,19-02-24,08:19,2,3035,,16,222,27,Bird,during,0.1,
RDT6_19-Feb_16_1,RDT6,2021-02-19,19-Feb,19-02-24,16:25,2,3036,981,16,223,33,Human,during,0.9,
RDT6_19-Feb_16_1,RDT6,2021-02-19,19-Feb,19-02-24,16:25,2,3037,,16,223,33,Human,during,0.8,
RDT6_19-Feb_22_1,RDT6,2021-02-19,19-Feb,19-02-24,22:38,1,3038,,16,224,30,Dog,during,NA,
RDT6_20-Feb_2_1,RDT6,2021-02-20,20-Feb,20-02-24,02:47,0,3039,,17,225,31,Dog,during,NA,
RDT6_20-Feb_14_1,RDT6,2021-02-20,20-Feb,20-02-24,14:27,1,3040,,17,226,29,Roedeer,during,0,
RDT6_20-Feb_16_2,RDT6,2021-02-20,20-Feb,20-02-24,16:53,1,3041,,17,227,79,Silent,during,0.45,
RDT6_20-Feb_20_1,RDT6,2021-02-20,20-Feb,20-02-24,20:00,3,3042,981,17,228,29,Novel,during,0.7,
RDT6_20-Feb_20_1,RDT6,2021-02-20,20-Feb,20-02-24,20:00,3,3043,,17,228,29,Novel,during,0.5,
RDT6_20-Feb_20_1,RDT6,2021-02-20,20-Feb,20-02-24,20:00,3,3044,,17,228,29,Novel,during,0,
RDT6_20-Feb_20_2,RDT6,2021-02-20,20-Feb,20-02-24,20:09,2,3045,,17,229,80,Silent,during,NA,
RDT6_20-Feb_20_2,RDT6,2021-02-20,20-Feb,20-02-24,20:09,2,3046,,17,229,80,Silent,during,0,
RDT6_20-Feb_20_3,RDT6,2021-02-20,20-Feb,20-02-24,20:24,1,3047,,17,230,34,Human,during,0.7,
RDT6_21-Feb_6_1,RDT6,2021-02-21,21-Feb,21-02-24,06:54,2,3048,,18,231,35,Human,during,0.35,
RDT6_21-Feb_6_1,RDT6,2021-02-21,21-Feb,21-02-24,06:54,2,3049,,18,231,35,Human,during,0.2,
RDT6_21-Feb_12_1,RDT6,2021-02-21,21-Feb,21-02-24,12:49,1,3050,,18,232,32,Dog,during,0.35,
RDT6_21-Feb_13_1,RDT6,2021-02-21,21-Feb,21-02-24,13:50,2,3051,981,18,233,28,Bird,during,NA,
RDT6_21-Feb_13_1,RDT6,2021-02-21,21-Feb,21-02-24,13:50,2,3052,,18,233,28,Bird,during,NA,
RDT6_21-Feb_14_1,RDT6,2021-02-21,21-Feb,21-02-24,14:54,1,3053,,18,234,30,Roedeer,during,0.75,
RDT6_21-Feb_15_1,RDT6,2021-02-21,21-Feb,21-02-24,15:44,3,3054,,18,235,30,Novel,during,0,
RDT6_21-Feb_15_1,RDT6,2021-02-21,21-Feb,21-02-24,15:44,3,3055,,18,235,30,Novel,during,0,
RDT6_21-Feb_15_1,RDT6,2021-02-21,21-Feb,21-02-24,15:44,3,3056,,18,235,30,Novel,during,0.25,
RDT6_21-Feb_15_2,RDT6,2021-02-21,21-Feb,21-02-24,15:52,2,3057,981,18,236,81,Silent,during,NA,
RDT6_21-Feb_15_2,RDT6,2021-02-21,21-Feb,21-02-24,15:52,2,3058,,18,236,81,Silent,during,NA,
RDT6_21-Feb_17_2,RDT6,2021-02-21,21-Feb,21-02-24,17:55,6,3059,,18,237,82,Silent,during,0.857142857,
RDT6_21-Feb_17_2,RDT6,2021-02-21,21-Feb,21-02-24,17:55,6,3060,,18,237,82,Silent,during,0.55,
RDT6_21-Feb_17_2,RDT6,2021-02-21,21-Feb,21-02-24,17:55,6,3061,,18,237,82,Silent,during,0.75,
RDT6_21-Feb_17_2,RDT6,2021-02-21,21-Feb,21-02-24,17:55,6,3062,,18,237,82,Silent,during,0.2,
RDT6_21-Feb_17_2,RDT6,2021-02-21,21-Feb,21-02-24,17:55,6,3063,,18,237,82,Silent,during,0,
RDT6_21-Feb_17_2,RDT6,2021-02-21,21-Feb,21-02-24,17:55,6,3064,,18,237,82,Silent,during,NA,
RDT6_21-Feb_18_1,RDT6,2021-02-21,21-Feb,21-02-24,18:02,4,3065,,18,238,29,Bird,during,0,
RDT6_21-Feb_18_1,RDT6,2021-02-21,21-Feb,21-02-24,18:02,4,3066,,18,238,29,Bird,during,0.1,
RDT6_21-Feb_18_1,RDT6,2021-02-21,21-Feb,21-02-24,18:02,4,3067,,18,238,29,Bird,during,0.15,
RDT6_21-Feb_18_1,RDT6,2021-02-21,21-Feb,21-02-24,18:02,4,3068,,18,238,29,Bird,during,NA,
RDT6_21-Feb_18_3,RDT6,2021-02-21,21-Feb,21-02-24,18:15,3,3069,,18,239,31,Novel,during,0.4,
RDT6_21-Feb_18_3,RDT6,2021-02-21,21-Feb,21-02-24,18:15,3,3070,,18,239,31,Novel,during,0.5,
RDT6_21-Feb_18_3,RDT6,2021-02-21,21-Feb,21-02-24,18:15,3,3071,,18,239,31,Novel,during,0.3,
RDT6_21-Feb_18_4,RDT6,2021-02-21,21-Feb,21-02-24,18:43,2,3072,,18,240,83,Silent,during,0,
RDT6_21-Feb_18_4,RDT6,2021-02-21,21-Feb,21-02-24,18:43,2,3073,,18,240,83,Silent,during,0,
RDT6_21-Feb_19_1,RDT6,2021-02-21,21-Feb,21-02-24,19:05,2,3074,981,18,241,31,Roedeer,during,0,
RDT6_21-Feb_19_1,RDT6,2021-02-21,21-Feb,21-02-24,19:05,2,3075,,18,241,31,Roedeer,during,0,
RDT6_21-Feb_21_1,RDT6,2021-02-21,21-Feb,21-02-24,21:03,4,3076,,18,242,36,Human,during,0,
RDT6_21-Feb_21_1,RDT6,2021-02-21,21-Feb,21-02-24,21:03,4,3077,,18,242,36,Human,during,0.15,
RDT6_21-Feb_21_1,RDT6,2021-02-21,21-Feb,21-02-24,21:03,4,3078,,18,242,36,Human,during,0.2,
RDT6_21-Feb_21_1,RDT6,2021-02-21,21-Feb,21-02-24,21:03,4,3079,,18,242,36,Human,during,0,
RDT6_21-Feb_21_3,RDT6,2021-02-21,21-Feb,21-02-24,21:16,2,3080,,18,243,33,Dog,during,0.65,
RDT6_21-Feb_21_3,RDT6,2021-02-21,21-Feb,21-02-24,21:16,2,3081,,18,243,33,Dog,during,0,
RDT6_21-Feb_21_4,RDT6,2021-02-21,21-Feb,21-02-24,21:49,2,3082,981,18,244,84,Silent,during,0,
RDT6_21-Feb_21_4,RDT6,2021-02-21,21-Feb,21-02-24,21:49,2,3083,,18,244,84,Silent,during,0.15,
RDT6_22-Feb_0_1,RDT6,2021-02-22,22-Feb,22-02-24,00:07,2,3084,,19,245,32,Roedeer,during,0.55,
RDT6_22-Feb_0_1,RDT6,2021-02-22,22-Feb,22-02-24,00:07,2,3085,,19,245,32,Roedeer,during,0.4,
RDT6_22-Feb_0_2,RDT6,2021-02-22,22-Feb,22-02-24,00:26,1,3086,,19,246,85,Silent,during,0,
RDT6_22-Feb_0_3,RDT6,2021-02-22,22-Feb,22-02-24,00:36,2,3087,,19,247,32,Novel,during,0.35,
RDT6_22-Feb_0_3,RDT6,2021-02-22,22-Feb,22-02-24,00:36,2,3088,,19,247,32,Novel,during,0.285714286,
RDT6_22-Feb_2_1,RDT6,2021-02-22,22-Feb,22-02-24,02:56,1,3089,,19,248,34,Dog,during,NA,
RDT6_22-Feb_10_1,RDT6,2021-02-22,22-Feb,22-02-24,10:43,1,3090,981,19,249,33,Novel,during,0.3,
RDT6_22-Feb_13_1,RDT6,2021-02-22,22-Feb,22-02-24,13:26,2,3091,,19,250,30,Bird,during,0.2,
RDT6_22-Feb_13_1,RDT6,2021-02-22,22-Feb,22-02-24,13:26,2,3092,,19,250,30,Bird,during,0,
RDT6_22-Feb_14_1,RDT6,2021-02-22,22-Feb,22-02-24,14:38,2,3093,981,19,251,33,Roedeer,during,0,
RDT6_22-Feb_14_1,RDT6,2021-02-22,22-Feb,22-02-24,14:38,2,3094,,19,251,33,Roedeer,during,0.45,
RDT6_22-Feb_14_2,RDT6,2021-02-22,22-Feb,22-02-24,14:51,3,3095,981,19,252,86,Silent,during,0,
RDT6_22-Feb_14_2,RDT6,2021-02-22,22-Feb,22-02-24,14:51,3,3096,,19,252,86,Silent,during,0,
RDT6_22-Feb_14_2,RDT6,2021-02-22,22-Feb,22-02-24,14:51,3,3097,,19,252,86,Silent,during,NA,
RDT6_22-Feb_19_3,RDT6,2021-02-22,22-Feb,22-02-24,19:45,2,3098,981,19,253,37,Human,during,NA,
RDT6_22-Feb_19_3,RDT6,2021-02-22,22-Feb,22-02-24,19:45,2,3099,,19,253,37,Human,during,NA,
RDT6_22-Feb_21_2,RDT6,2021-02-22,22-Feb,22-02-24,21:50,2,3100,,19,254,87,Silent,during,0,
RDT6_22-Feb_21_2,RDT6,2021-02-22,22-Feb,22-02-24,21:50,2,3101,,19,254,87,Silent,during,0,
RDT6_22-Feb_22_1,RDT6,2021-02-22,22-Feb,22-02-24,22:02,2,3102,,19,255,35,Dog,during,0.55,
RDT6_22-Feb_22_1,RDT6,2021-02-22,22-Feb,22-02-24,22:02,2,3103,,19,255,35,Dog,during,0.75,
RDT6_22-Feb_23_1,RDT6,2021-02-22,22-Feb,22-02-24,23:18,3,3104,981,19,256,31,Bird,during,0,
RDT6_22-Feb_23_1,RDT6,2021-02-22,22-Feb,22-02-24,23:18,3,3105,,19,256,31,Bird,during,0.8,
RDT6_22-Feb_23_1,RDT6,2021-02-22,22-Feb,22-02-24,23:18,3,3106,,19,256,31,Bird,during,0.5,
RDT6_23-Feb_0_1,RDT6,2021-02-23,23-Feb,23-02-24,00:12,1,3107,,20,257,34,Roedeer,during,0.6,
RDT6_23-Feb_0_2,RDT6,2021-02-23,23-Feb,23-02-24,00:59,1,3108,,20,258,88,Silent,during,0,
RDT6_23-Feb_3_1,RDT6,2021-02-23,23-Feb,23-02-24,03:12,3,3109,981,20,259,32,Bird,during,0.95,
RDT6_23-Feb_3_1,RDT6,2021-02-23,23-Feb,23-02-24,03:12,3,3110,,20,259,32,Bird,during,0,
RDT6_23-Feb_3_1,RDT6,2021-02-23,23-Feb,23-02-24,03:12,3,3111,,20,259,32,Bird,during,0,
RDT6_23-Feb_3_3,RDT6,2021-02-23,23-Feb,23-02-24,03:32,1,3112,981,20,260,36,Dog,during,0.6,
RDT6_23-Feb_3_4,RDT6,2021-02-23,23-Feb,23-02-24,03:45,2,3113,,20,261,89,Silent,during,0,
RDT6_23-Feb_3_4,RDT6,2021-02-23,23-Feb,23-02-24,03:45,2,3114,,20,261,89,Silent,during,0,
RDT6_23-Feb_7_4,RDT6,2021-02-23,23-Feb,23-02-24,07:50,8,3115,981,20,262,90,Silent,during,0,
RDT6_23-Feb_7_4,RDT6,2021-02-23,23-Feb,23-02-24,07:50,8,3116,,20,262,90,Silent,during,0,
RDT6_23-Feb_7_4,RDT6,2021-02-23,23-Feb,23-02-24,07:50,8,3117,,20,262,90,Silent,during,0,
RDT6_23-Feb_7_4,RDT6,2021-02-23,23-Feb,23-02-24,07:50,8,3118,,20,262,90,Silent,during,0,
RDT6_23-Feb_7_4,RDT6,2021-02-23,23-Feb,23-02-24,07:50,8,3119,,20,262,90,Silent,during,0,
RDT6_23-Feb_7_4,RDT6,2021-02-23,23-Feb,23-02-24,07:50,8,3120,,20,262,90,Silent,during,0,
RDT6_23-Feb_7_4,RDT6,2021-02-23,23-Feb,23-02-24,07:50,8,3121,,20,262,90,Silent,during,NA,
RDT6_23-Feb_7_4,RDT6,2021-02-23,23-Feb,23-02-24,07:50,8,3122,,20,262,90,Silent,during,0,
RDT6_23-Feb_8_1,RDT6,2021-02-23,23-Feb,23-02-24,08:03,5,3123,981,20,263,33,Bird,during,0,
RDT6_23-Feb_8_1,RDT6,2021-02-23,23-Feb,23-02-24,08:03,5,3124,,20,263,33,Bird,during,0.25,
RDT6_23-Feb_8_1,RDT6,2021-02-23,23-Feb,23-02-24,08:03,5,3125,,20,263,33,Bird,during,0.3,
RDT6_23-Feb_8_1,RDT6,2021-02-23,23-Feb,23-02-24,08:03,5,3126,,20,263,33,Bird,during,NA,
RDT6_23-Feb_8_1,RDT6,2021-02-23,23-Feb,23-02-24,08:03,5,3127,,20,263,33,Bird,during,0.25,
RDT6_23-Feb_8_3,RDT6,2021-02-23,23-Feb,23-02-24,08:29,2,3128,981,20,264,38,Human,during,0.45,
RDT6_23-Feb_8_3,RDT6,2021-02-23,23-Feb,23-02-24,08:29,2,3129,,20,264,38,Human,during,0.2,
RDT6_23-Feb_8_4,RDT6,2021-02-23,23-Feb,23-02-24,08:37,2,3130,981,20,265,91,Silent,during,0,
RDT6_23-Feb_8_4,RDT6,2021-02-23,23-Feb,23-02-24,08:37,2,3131,,20,265,91,Silent,during,0,
RDT6_23-Feb_8_5,RDT6,2021-02-23,23-Feb,23-02-24,08:51,4,3132,,20,266,34,Novel,during,0.15,
RDT6_23-Feb_8_5,RDT6,2021-02-23,23-Feb,23-02-24,08:51,4,3133,,20,266,34,Novel,during,NA,
RDT6_23-Feb_8_5,RDT6,2021-02-23,23-Feb,23-02-24,08:51,4,3134,,20,266,34,Novel,during,NA,
RDT6_23-Feb_8_5,RDT6,2021-02-23,23-Feb,23-02-24,08:51,4,3135,,20,266,34,Novel,during,0,
RDT6_23-Feb_9_1,RDT6,2021-02-23,23-Feb,23-02-24,09:11,2,3136,,20,267,35,Roedeer,during,0.8,
RDT6_23-Feb_9_1,RDT6,2021-02-23,23-Feb,23-02-24,09:11,2,3137,,20,267,35,Roedeer,during,0.55,
RDT6_23-Feb_15_2,RDT6,2021-02-23,23-Feb,23-02-24,15:40,1,3138,981,20,268,92,Silent,during,0,
RDT6_23-Feb_16_3,RDT6,2021-02-23,23-Feb,23-02-24,16:25,2,3139,981,20,269,35,Novel,during,0,
RDT6_23-Feb_16_3,RDT6,2021-02-23,23-Feb,23-02-24,16:25,2,3140,,20,269,35,Novel,during,0.2,
RDT6_23-Feb_16_4,RDT6,2021-02-23,23-Feb,23-02-24,16:35,2,3141,,20,270,93,Silent,during,0.2,
RDT6_23-Feb_16_4,RDT6,2021-02-23,23-Feb,23-02-24,16:35,2,3142,,20,270,93,Silent,during,0,
RDT6_23-Feb_16_5,RDT6,2021-02-23,23-Feb,23-02-24,16:41,5,3143,,20,271,37,Dog,during,0.3,
RDT6_23-Feb_16_5,RDT6,2021-02-23,23-Feb,23-02-24,16:41,5,3144,,20,271,37,Dog,during,0.2,
RDT6_23-Feb_16_5,RDT6,2021-02-23,23-Feb,23-02-24,16:41,5,3145,,20,271,37,Dog,during,0,
RDT6_23-Feb_16_5,RDT6,2021-02-23,23-Feb,23-02-24,16:41,5,3146,,20,271,37,Dog,during,0,
RDT6_23-Feb_16_5,RDT6,2021-02-23,23-Feb,23-02-24,16:41,5,3147,,20,271,37,Dog,during,0,
RDT6_23-Feb_17_2,RDT6,2021-02-23,23-Feb,23-02-24,17:16,2,3148,,20,272,94,Silent,during,NA,
RDT6_23-Feb_17_2,RDT6,2021-02-23,23-Feb,23-02-24,17:16,2,3149,,20,272,94,Silent,during,0,
RDT6_23-Feb_17_3,RDT6,2021-02-23,23-Feb,23-02-24,17:28,2,3150,,20,273,39,Human,during,0,
RDT6_23-Feb_17_3,RDT6,2021-02-23,23-Feb,23-02-24,17:28,2,3151,,20,273,39,Human,during,0.5,
RDT6_23-Feb_21_1,RDT6,2021-02-23,23-Feb,23-02-24,21:06,2,3152,981,20,274,40,Human,during,0,
RDT6_23-Feb_21_1,RDT6,2021-02-23,23-Feb,23-02-24,21:06,2,3153,,20,274,40,Human,during,0,
RDT6_23-Feb_21_2,RDT6,2021-02-23,23-Feb,23-02-24,21:12,3,3154,981,20,275,95,Silent,during,NA,
RDT6_23-Feb_21_2,RDT6,2021-02-23,23-Feb,23-02-24,21:12,3,3155,,20,275,95,Silent,during,0,
RDT6_23-Feb_21_2,RDT6,2021-02-23,23-Feb,23-02-24,21:12,3,3156,,20,275,95,Silent,during,0,
RDT6_23-Feb_21_3,RDT6,2021-02-23,23-Feb,23-02-24,21:20,3,3157,981,20,276,38,Dog,during,0,
RDT6_23-Feb_21_3,RDT6,2021-02-23,23-Feb,23-02-24,21:20,3,3158,,20,276,38,Dog,during,0,
RDT6_23-Feb_21_3,RDT6,2021-02-23,23-Feb,23-02-24,21:20,3,3159,,20,276,38,Dog,during,0,
RDT6_23-Feb_21_5,RDT6,2021-02-23,23-Feb,23-02-24,21:37,2,3160,981,20,277,36,Roedeer,during,0,
RDT6_23-Feb_21_5,RDT6,2021-02-23,23-Feb,23-02-24,21:37,2,3161,,20,277,36,Roedeer,during,0,
RDT6_24-Feb_0_1,RDT6,2021-02-24,24-Feb,24-02-24,00:48,1,3162,981,21,278,37,Roedeer,during,0.2,
RDT6_24-Feb_1_1,RDT6,2021-02-24,24-Feb,24-02-24,01:17,2,3163,,21,279,41,Human,during,1,
RDT6_24-Feb_1_1,RDT6,2021-02-24,24-Feb,24-02-24,01:17,2,3164,,21,279,41,Human,during,0,
RDT6_24-Feb_1_2,RDT6,2021-02-24,24-Feb,24-02-24,01:26,2,3165,981,21,280,96,Silent,during,0.25,
RDT6_24-Feb_1_2,RDT6,2021-02-24,24-Feb,24-02-24,01:26,2,3166,,21,280,96,Silent,during,0.3,
RDT6_24-Feb_7_1,RDT6,2021-02-24,24-Feb,24-02-24,07:14,4,3167,,21,281,39,Dog,during,0.1,
RDT6_24-Feb_7_1,RDT6,2021-02-24,24-Feb,24-02-24,07:14,4,3168,,21,281,39,Dog,during,0,
RDT6_24-Feb_7_1,RDT6,2021-02-24,24-Feb,24-02-24,07:14,4,3169,,21,281,39,Dog,during,0,
RDT6_24-Feb_7_1,RDT6,2021-02-24,24-Feb,24-02-24,07:14,4,3170,,21,281,39,Dog,during,0.2,
RDT6_24-Feb_7_2,RDT6,2021-02-24,24-Feb,24-02-24,07:21,2,3171,,21,282,97,Silent,during,0,
RDT6_24-Feb_7_2,RDT6,2021-02-24,24-Feb,24-02-24,07:21,2,3172,,21,282,97,Silent,during,0,
RDT6_24-Feb_7_3,RDT6,2021-02-24,24-Feb,24-02-24,07:29,3,3173,,21,283,38,Roedeer,during,0.35,
RDT6_24-Feb_7_3,RDT6,2021-02-24,24-Feb,24-02-24,07:29,3,3174,,21,283,38,Roedeer,during,NA,
RDT6_24-Feb_7_3,RDT6,2021-02-24,24-Feb,24-02-24,07:29,3,3175,,21,283,38,Roedeer,during,0,
RDT6_24-Feb_12_2,RDT6,2021-02-24,24-Feb,24-02-24,12:44,1,3176,981,21,284,98,Silent,during,0,
RDT6_24-Feb_13_1,RDT6,2021-02-24,24-Feb,24-02-24,13:06,1,3177,,21,285,34,Bird,during,0,
RDT6_24-Feb_16_2,RDT6,2021-02-24,24-Feb,24-02-24,16:46,2,3178,981,21,286,99,Silent,during,0.4,
RDT6_24-Feb_16_2,RDT6,2021-02-24,24-Feb,24-02-24,16:46,2,3179,,21,286,99,Silent,during,0.416666667,
RDT6_24-Feb_16_3,RDT6,2021-02-24,24-Feb,24-02-24,16:53,2,3180,981,21,287,36,Novel,during,0.95,
RDT6_24-Feb_16_3,RDT6,2021-02-24,24-Feb,24-02-24,16:53,2,3181,,21,287,36,Novel,during,0.8,
RDT6_24-Feb_17_1,RDT6,2021-02-24,24-Feb,24-02-24,17:08,1,3182,981,21,288,40,Dog,during,0.9,
RDT6_24-Feb_17_3,RDT6,2021-02-24,24-Feb,24-02-24,17:31,1,3183,981,21,289,42,Human,during,0.2,
RDT6_24-Feb_20_2,RDT6,2021-02-24,24-Feb,24-02-24,20:47,1,3184,981,21,290,100,Silent,during,0,
RDT6_24-Feb_21_1,RDT6,2021-02-24,24-Feb,24-02-24,21:02,1,3185,981,21,291,43,Human,during,0.2,
RDT6_25-Feb_5_1,RDT6,2021-02-25,25-Feb,25-02-24,05:50,2,3186,,22,292,37,Novel,during,0.15,
RDT6_25-Feb_5_1,RDT6,2021-02-25,25-Feb,25-02-24,05:50,2,3187,,22,292,37,Novel,during,0.65,
RDT6_25-Feb_15_1,RDT6,2021-02-25,25-Feb,25-02-24,15:35,2,3188,,22,293,38,Novel,during,0.9,
