individual_ID,trial_day,day1_night0,event_number,activation_number,sound_stimuli,period,activity,proportionvis
L31,27,0,NA,NA,novel,before,moving_slow,0
L31,1,0,NA,NA,human,during,moving_slow,0
L31,2,1,NA,NA,silent,during,moving_slow,0
L31,2,1,NA,NA,human,during,moving_slow,0
L31,3,1,NA,NA,bird,during,moving_slow,0.333333333
L31,3,0,NA,NA,silent,during,moving_slow,0
L31,3,0,NA,NA,novel,during,moving_slow,0
L31,4,1,NA,NA,roedeer,during,moving_slow,0.125
L31,4,1,NA,NA,silent,during,moving_slow,0
L31,4,1,NA,NA,roedeer,during,moving_slow,0.117647059
L31,4,0,NA,NA,human,during,moving_slow,0
L31,7,1,NA,NA,dog,during,moving_slow,0
L31,8,0,NA,NA,human,during,moving_slow,0
L31,9,1,NA,NA,roedeer,during,moving_slow,0.4
L31,9,1,NA,NA,novel,during,moving_slow,0
L31,9,1,NA,NA,silent,during,moving_slow,0
L31,10,1,NA,NA,bird,during,moving_slow,0
L31,10,1,NA,NA,silent,during,moving_slow,0
L31,10,1,NA,NA,novel,during,moving_slow,0.4
L31,10,1,NA,NA,silent,during,moving_slow,0
L31,10,1,NA,NA,silent,during,moving_slow,0
L31,11,1,NA,NA,human,during,moving_slow,0.35
L31,11,1,NA,NA,silent,during,moving_slow,0.058823529
L31,11,1,NA,NA,silent,during,moving_slow,0
L31,11,1,NA,NA,silent,during,moving_slow,0
L31,12,0,NA,NA,silent,during,moving_slow,0
L31,12,0,NA,NA,silent,during,moving_slow,0
L31,13,0,NA,NA,human,during,moving_slow,0
L31,13,0,NA,NA,dog,during,moving_slow,0.05
L31,13,0,NA,NA,silent,during,moving_slow,0
L31,13,0,NA,NA,roedeer,during,moving_slow,0
L31,13,1,NA,NA,dog,during,moving_slow,0.285714286
L31,13,1,NA,NA,silent,during,moving_slow,0
L31,13,0,NA,NA,silent,during,moving_slow,0
L31,13,0,NA,NA,bird,during,moving_slow,0
L31,14,1,NA,NA,dog,during,moving_slow,0.214285714
L31,14,0,NA,NA,dog,during,moving_slow,0
L31,15,0,NA,NA,human,during,moving_slow,0
L31,15,0,NA,NA,silent,during,moving_slow,0
L31,15,1,NA,NA,bird,during,moving_slow,0
L31,15,0,NA,NA,silent,during,moving_slow,0
L31,15,0,NA,NA,novel,during,moving_slow,0.15
L31,16,1,NA,NA,human,during,moving_slow,0.1
L31,16,0,NA,NA,silent,during,moving_slow,0.1
L31,17,1,NA,NA,roedeer,during,moving_slow,0
L31,17,1,NA,NA,silent,during,moving_slow,0
L31,18,0,NA,NA,bird,during,moving_slow,0
L31,18,0,NA,NA,silent,during,moving_slow,0
L31,19,0,NA,NA,roedeer,during,moving_slow,0
L31,20,1,NA,NA,silent,during,moving_slow,0
L31,20,1,NA,NA,human,during,moving_slow,0
L31,20,0,NA,NA,silent,during,moving_slow,0
L31,20,0,NA,NA,silent,during,moving_slow,0
L31,24,0,NA,NA,silent,during,moving_slow,0
L31,24,0,NA,NA,novel,during,moving_slow,0
L31,24,0,NA,NA,silent,during,moving_slow,0
L31,24,0,NA,NA,human,during,moving_slow,0
L31,25,0,NA,NA,novel,during,moving_slow,0.25
L31,26,0,NA,NA,silent,during,moving_slow,0
L31,27,0,NA,NA,novel,during,moving_slow,0.25
L31,27,0,NA,NA,silent,during,moving_slow,0
L31,27,0,NA,NA,bird,during,moving_slow,0
L31,27,0,NA,NA,silent,during,moving_slow,0
L31,27,0,NA,NA,roedeer,during,moving_slow,0
L31,27,1,NA,NA,silent,during,moving_slow,0
L31,27,0,NA,NA,novel,during,moving_slow,0
L31,1,0,NA,NA,human,after,moving_slow,NA
L31,2,1,NA,NA,silent,after,moving_slow,0
L31,2,1,NA,NA,human,after,moving_slow,NA
L31,3,1,NA,NA,bird,after,moving_slow,NA
L31,3,0,NA,NA,silent,after,moving_slow,0
L31,3,0,NA,NA,novel,after,moving_slow,NA
L31,4,1,NA,NA,roedeer,after,moving_slow,NA
L31,4,1,NA,NA,silent,after,moving_slow,0
L31,4,1,NA,NA,roedeer,after,moving_slow,NA
L31,4,0,NA,NA,human,after,moving_slow,1
L31,7,1,NA,NA,dog,after,moving_slow,0
L31,8,0,NA,NA,human,after,moving_slow,NA
L31,9,1,NA,NA,roedeer,after,moving_slow,0
L31,9,1,NA,NA,novel,after,moving_slow,0
L31,9,1,NA,NA,silent,after,moving_slow,0
L31,10,1,NA,NA,bird,after,moving_slow,0
L31,10,1,NA,NA,silent,after,moving_slow,0
L31,10,1,NA,NA,novel,after,moving_slow,0.15
L31,10,1,NA,NA,silent,after,moving_slow,0
L31,10,1,NA,NA,silent,after,moving_slow,0
L31,11,1,NA,NA,human,after,moving_slow,0.3
L31,11,1,NA,NA,silent,after,moving_slow,NA
L31,11,1,NA,NA,silent,after,moving_slow,0.214285714
L31,11,1,NA,NA,silent,after,moving_slow,0
L31,12,0,NA,NA,silent,after,moving_slow,0
L31,12,0,NA,NA,silent,after,moving_slow,0
L31,13,0,NA,NA,human,after,moving_slow,0
L31,13,0,NA,NA,dog,after,moving_slow,0.117647059
L31,13,0,NA,NA,silent,after,moving_slow,0
L31,13,0,NA,NA,roedeer,after,moving_slow,0
L31,13,1,NA,NA,dog,after,moving_slow,NA
L31,13,1,NA,NA,silent,after,moving_slow,0.5
L31,13,0,NA,NA,silent,after,moving_slow,0
L31,13,0,NA,NA,bird,after,moving_slow,0
L31,14,1,NA,NA,dog,after,moving_slow,NA
L31,14,0,NA,NA,dog,after,moving_slow,0
L31,15,0,NA,NA,human,after,moving_slow,0
L31,15,0,NA,NA,silent,after,moving_slow,0.1
L31,15,1,NA,NA,bird,after,moving_slow,0
L31,15,0,NA,NA,silent,after,moving_slow,0
L31,15,0,NA,NA,novel,after,moving_slow,0
L31,16,1,NA,NA,human,after,moving_slow,0.5
L31,16,0,NA,NA,silent,after,moving_slow,0.1
L31,17,1,NA,NA,roedeer,after,moving_slow,0
L31,17,1,NA,NA,silent,after,moving_slow,0
L31,18,0,NA,NA,bird,after,moving_slow,0
L31,18,0,NA,NA,silent,after,moving_slow,NA
L31,19,0,NA,NA,roedeer,after,moving_slow,0
L31,20,1,NA,NA,silent,after,moving_slow,0
L31,20,1,NA,NA,human,after,moving_slow,NA
L31,20,0,NA,NA,silent,after,moving_slow,0
L31,20,0,NA,NA,silent,after,moving_slow,0
L31,24,0,NA,NA,silent,after,moving_slow,0
L31,24,0,NA,NA,novel,after,moving_slow,0
L31,24,0,NA,NA,silent,after,moving_slow,0.05
L31,24,0,NA,NA,human,after,moving_slow,0.8
L31,25,0,NA,NA,novel,after,moving_slow,0.5
L31,26,0,NA,NA,silent,after,moving_slow,0
L31,27,0,NA,NA,novel,after,moving_slow,0
L31,27,0,NA,NA,silent,after,moving_slow,0.1
L31,27,0,NA,NA,bird,after,moving_slow,0
L31,27,0,NA,NA,silent,after,moving_slow,0
L31,27,0,NA,NA,roedeer,after,moving_slow,0
L31,27,1,NA,NA,silent,after,moving_slow,0
L31,27,0,NA,NA,novel,after,moving_slow,0
L31,1,0,NA,NA,human,before,other,0
L31,2,1,NA,NA,silent,before,other,0
L31,2,1,NA,NA,human,before,other,0
L31,3,1,NA,NA,bird,before,other,0
L31,3,0,NA,NA,silent,before,other,0
L31,3,0,NA,NA,novel,before,other,0
L31,4,1,NA,NA,roedeer,before,other,0
L31,4,1,NA,NA,silent,before,other,0
L31,4,1,NA,NA,roedeer,before,other,0
L31,4,0,NA,NA,human,before,other,0
L31,7,1,NA,NA,dog,before,other,0
L31,8,0,NA,NA,human,before,other,0
L31,9,1,NA,NA,roedeer,before,other,0
L31,9,1,NA,NA,novel,before,other,0
L31,9,1,NA,NA,silent,before,other,0
L31,10,1,NA,NA,bird,before,other,0
L31,10,1,NA,NA,silent,before,other,0
L31,10,1,NA,NA,novel,before,other,0
L31,10,1,NA,NA,silent,before,other,0
L31,10,1,NA,NA,silent,before,other,0
L31,11,1,NA,NA,human,before,other,0
L31,11,1,NA,NA,silent,before,other,0
L31,11,1,NA,NA,silent,before,other,0
L31,11,1,NA,NA,silent,before,other,0
L31,12,0,NA,NA,silent,before,other,0
L31,12,0,NA,NA,silent,before,other,0
L31,13,0,NA,NA,human,before,other,0
L31,13,0,NA,NA,dog,before,other,0
L31,13,0,NA,NA,silent,before,other,0
L31,13,0,NA,NA,roedeer,before,other,0
L31,13,1,NA,NA,dog,before,other,0
L31,13,1,NA,NA,silent,before,other,0
L31,13,0,NA,NA,silent,before,other,0
L31,13,0,NA,NA,bird,before,other,0
L31,14,1,NA,NA,dog,before,other,0
L31,14,0,NA,NA,dog,before,other,0
L31,15,0,NA,NA,human,before,other,0
L31,15,0,NA,NA,silent,before,other,0
L31,15,1,NA,NA,bird,before,other,0
L31,15,0,NA,NA,silent,before,other,0
L31,15,0,NA,NA,novel,before,other,0
L31,16,1,NA,NA,human,before,other,0
L31,16,0,NA,NA,silent,before,other,0
L31,17,1,NA,NA,roedeer,before,other,0
L31,17,1,NA,NA,silent,before,other,0
L31,18,0,NA,NA,bird,before,other,0
L31,18,0,NA,NA,silent,before,other,0
L31,19,0,NA,NA,roedeer,before,other,0
L31,20,1,NA,NA,silent,before,other,0
L31,20,1,NA,NA,human,before,other,0
L31,20,0,NA,NA,silent,before,other,0
L31,20,0,NA,NA,silent,before,other,0
L31,24,0,NA,NA,silent,before,other,0
L31,24,0,NA,NA,novel,before,other,0
L31,24,0,NA,NA,silent,before,other,0
L31,24,0,NA,NA,human,before,other,0
L31,25,0,NA,NA,novel,before,other,0
L31,26,0,NA,NA,silent,before,other,0
L31,27,0,NA,NA,novel,before,other,0
L31,27,0,NA,NA,silent,before,other,0
L31,27,0,NA,NA,bird,before,other,0
L31,27,0,NA,NA,silent,before,other,0
L31,27,0,NA,NA,roedeer,before,other,0
L31,27,1,NA,NA,silent,before,other,0
L31,27,0,NA,NA,novel,before,other,0
L31,1,0,NA,NA,human,during,other,0
L31,2,1,NA,NA,silent,during,other,0
L31,2,1,NA,NA,human,during,other,0
L31,3,1,NA,NA,bird,during,other,0
L31,3,0,NA,NA,silent,during,other,0
L31,3,0,NA,NA,novel,during,other,0
L31,4,1,NA,NA,roedeer,during,other,0
L31,4,1,NA,NA,silent,during,other,0
L31,4,1,NA,NA,roedeer,during,other,0
L31,4,0,NA,NA,human,during,other,0
L31,7,1,NA,NA,dog,during,other,0
L31,8,0,NA,NA,human,during,other,0
L31,9,1,NA,NA,roedeer,during,other,0
L31,9,1,NA,NA,novel,during,other,0
L31,9,1,NA,NA,silent,during,other,0
L31,10,1,NA,NA,bird,during,other,0
L31,10,1,NA,NA,silent,during,other,0
L31,10,1,NA,NA,novel,during,other,0
L31,10,1,NA,NA,silent,during,other,0
L31,10,1,NA,NA,silent,during,other,0
L31,11,1,NA,NA,human,during,other,0
L31,11,1,NA,NA,silent,during,other,0
L31,11,1,NA,NA,silent,during,other,0
L31,11,1,NA,NA,silent,during,other,0
L31,12,0,NA,NA,silent,during,other,0
L31,12,0,NA,NA,silent,during,other,0
L31,13,0,NA,NA,human,during,other,0
L31,13,0,NA,NA,dog,during,other,0
L31,13,0,NA,NA,silent,during,other,0
L31,13,0,NA,NA,roedeer,during,other,0
L31,13,1,NA,NA,dog,during,other,0
L31,13,1,NA,NA,silent,during,other,0
L31,13,0,NA,NA,silent,during,other,0
L31,13,0,NA,NA,bird,during,other,0
L31,14,1,NA,NA,dog,during,other,0
L31,14,0,NA,NA,dog,during,other,0
L31,15,0,NA,NA,human,during,other,0
L31,15,0,NA,NA,silent,during,other,0
L31,15,1,NA,NA,bird,during,other,0
L31,15,0,NA,NA,silent,during,other,0
L31,15,0,NA,NA,novel,during,other,0
L31,16,1,NA,NA,human,during,other,0
L31,16,0,NA,NA,silent,during,other,0
L31,17,1,NA,NA,roedeer,during,other,0
L31,17,1,NA,NA,silent,during,other,0
L31,18,0,NA,NA,bird,during,other,0
L31,18,0,NA,NA,silent,during,other,0
L31,19,0,NA,NA,roedeer,during,other,0
L31,20,1,NA,NA,silent,during,other,0
L31,20,1,NA,NA,human,during,other,0
L31,20,0,NA,NA,silent,during,other,0
L31,20,0,NA,NA,silent,during,other,0
L31,24,0,NA,NA,silent,during,other,0
L31,24,0,NA,NA,novel,during,other,0
L31,24,0,NA,NA,silent,during,other,0
L31,24,0,NA,NA,human,during,other,0
L31,25,0,NA,NA,novel,during,other,0
L31,26,0,NA,NA,silent,during,other,0
L31,27,0,NA,NA,novel,during,other,0
L31,27,0,NA,NA,silent,during,other,0
L31,27,0,NA,NA,bird,during,other,0
L31,27,0,NA,NA,silent,during,other,0
L31,27,0,NA,NA,roedeer,during,other,0
L31,27,1,NA,NA,silent,during,other,0
L31,27,0,NA,NA,novel,during,other,0
L31,1,0,NA,NA,human,after,other,NA
L31,2,1,NA,NA,silent,after,other,0
L31,2,1,NA,NA,human,after,other,NA
L31,3,1,NA,NA,bird,after,other,NA
L31,3,0,NA,NA,silent,after,other,0
L31,3,0,NA,NA,novel,after,other,NA
L31,4,1,NA,NA,roedeer,after,other,NA
L31,4,1,NA,NA,silent,after,other,0
L31,4,1,NA,NA,roedeer,after,other,NA
L31,4,0,NA,NA,human,after,other,0
L31,7,1,NA,NA,dog,after,other,0
L31,8,0,NA,NA,human,after,other,NA
L31,9,1,NA,NA,roedeer,after,other,0
L31,9,1,NA,NA,novel,after,other,0
L31,9,1,NA,NA,silent,after,other,0
L31,10,1,NA,NA,bird,after,other,0
L31,10,1,NA,NA,silent,after,other,0
L31,10,1,NA,NA,novel,after,other,0
L31,10,1,NA,NA,silent,after,other,0
L31,10,1,NA,NA,silent,after,other,0
L31,11,1,NA,NA,human,after,other,0
L31,11,1,NA,NA,silent,after,other,NA
L31,11,1,NA,NA,silent,after,other,0
L31,11,1,NA,NA,silent,after,other,0
L31,12,0,NA,NA,silent,after,other,0
L31,12,0,NA,NA,silent,after,other,0
L31,13,0,NA,NA,human,after,other,0
L31,13,0,NA,NA,dog,after,other,0
L31,13,0,NA,NA,silent,after,other,0
L31,13,0,NA,NA,roedeer,after,other,0
L31,13,1,NA,NA,dog,after,other,NA
L31,13,1,NA,NA,silent,after,other,0
L31,13,0,NA,NA,silent,after,other,0
L31,13,0,NA,NA,bird,after,other,0
L31,14,1,NA,NA,dog,after,other,NA
L31,14,0,NA,NA,dog,after,other,0
L31,15,0,NA,NA,human,after,other,0
L31,15,0,NA,NA,silent,after,other,0
L31,15,1,NA,NA,bird,after,other,0
L31,15,0,NA,NA,silent,after,other,0
L31,15,0,NA,NA,novel,after,other,0
L31,16,1,NA,NA,human,after,other,0
L31,16,0,NA,NA,silent,after,other,0
L31,17,1,NA,NA,roedeer,after,other,0
L31,17,1,NA,NA,silent,after,other,0
L31,18,0,NA,NA,bird,after,other,0
L31,18,0,NA,NA,silent,after,other,NA
L31,19,0,NA,NA,roedeer,after,other,0
L31,20,1,NA,NA,silent,after,other,0
L31,20,1,NA,NA,human,after,other,NA
L31,20,0,NA,NA,silent,after,other,0
L31,20,0,NA,NA,silent,after,other,0
L31,24,0,NA,NA,silent,after,other,0
L31,24,0,NA,NA,novel,after,other,0
L31,24,0,NA,NA,silent,after,other,0
L31,24,0,NA,NA,human,after,other,0
L31,25,0,NA,NA,novel,after,other,0
L31,26,0,NA,NA,silent,after,other,0
L31,27,0,NA,NA,novel,after,other,0
L31,27,0,NA,NA,silent,after,other,0
L31,27,0,NA,NA,bird,after,other,0
L31,27,0,NA,NA,silent,after,other,0
L31,27,0,NA,NA,roedeer,after,other,0
L31,27,1,NA,NA,silent,after,other,0
L31,27,0,NA,NA,novel,after,other,0
L31,1,0,NA,NA,human,before,competitive_social_interaction,0
L31,2,1,NA,NA,silent,before,competitive_social_interaction,0
L31,2,1,NA,NA,human,before,competitive_social_interaction,0
L31,3,1,NA,NA,bird,before,competitive_social_interaction,0
L31,3,0,NA,NA,silent,before,competitive_social_interaction,0
L31,3,0,NA,NA,novel,before,competitive_social_interaction,0
L31,4,1,NA,NA,roedeer,before,competitive_social_interaction,0
L31,4,1,NA,NA,silent,before,competitive_social_interaction,0
L31,4,1,NA,NA,roedeer,before,competitive_social_interaction,0
L31,4,0,NA,NA,human,before,competitive_social_interaction,0
L31,7,1,NA,NA,dog,before,competitive_social_interaction,0
L31,8,0,NA,NA,human,before,competitive_social_interaction,0
L31,9,1,NA,NA,roedeer,before,competitive_social_interaction,0
L31,9,1,NA,NA,novel,before,competitive_social_interaction,0
L31,9,1,NA,NA,silent,before,competitive_social_interaction,0
L31,10,1,NA,NA,bird,before,competitive_social_interaction,0
L31,10,1,NA,NA,silent,before,competitive_social_interaction,0
L31,10,1,NA,NA,novel,before,competitive_social_interaction,0
L31,10,1,NA,NA,silent,before,competitive_social_interaction,0
L31,10,1,NA,NA,silent,before,competitive_social_interaction,0
L31,11,1,NA,NA,human,before,competitive_social_interaction,0
L31,11,1,NA,NA,silent,before,competitive_social_interaction,0
L31,11,1,NA,NA,silent,before,competitive_social_interaction,0
L31,11,1,NA,NA,silent,before,competitive_social_interaction,0
L31,12,0,NA,NA,silent,before,competitive_social_interaction,0
L31,12,0,NA,NA,silent,before,competitive_social_interaction,0
L31,13,0,NA,NA,human,before,competitive_social_interaction,0
L31,13,0,NA,NA,dog,before,competitive_social_interaction,0
L31,13,0,NA,NA,silent,before,competitive_social_interaction,0
L31,13,0,NA,NA,roedeer,before,competitive_social_interaction,0
L31,13,1,NA,NA,dog,before,competitive_social_interaction,0
L31,13,1,NA,NA,silent,before,competitive_social_interaction,0
L31,13,0,NA,NA,silent,before,competitive_social_interaction,0
L31,13,0,NA,NA,bird,before,competitive_social_interaction,0
L31,14,1,NA,NA,dog,before,competitive_social_interaction,0
L31,14,0,NA,NA,dog,before,competitive_social_interaction,0
L31,15,0,NA,NA,human,before,competitive_social_interaction,0
L31,15,0,NA,NA,silent,before,competitive_social_interaction,0
L31,15,1,NA,NA,bird,before,competitive_social_interaction,0
L31,15,0,NA,NA,silent,before,competitive_social_interaction,0
L31,15,0,NA,NA,novel,before,competitive_social_interaction,0
L31,16,1,NA,NA,human,before,competitive_social_interaction,0
L31,16,0,NA,NA,silent,before,competitive_social_interaction,0
L31,17,1,NA,NA,roedeer,before,competitive_social_interaction,0
L31,17,1,NA,NA,silent,before,competitive_social_interaction,0
L31,18,0,NA,NA,bird,before,competitive_social_interaction,0
L31,18,0,NA,NA,silent,before,competitive_social_interaction,0.1
L31,19,0,NA,NA,roedeer,before,competitive_social_interaction,0
L31,20,1,NA,NA,silent,before,competitive_social_interaction,0
L31,20,1,NA,NA,human,before,competitive_social_interaction,0
L31,20,0,NA,NA,silent,before,competitive_social_interaction,0.15
L31,20,0,NA,NA,silent,before,competitive_social_interaction,0
L31,24,0,NA,NA,silent,before,competitive_social_interaction,0
L31,24,0,NA,NA,novel,before,competitive_social_interaction,0
L31,24,0,NA,NA,silent,before,competitive_social_interaction,0
L31,24,0,NA,NA,human,before,competitive_social_interaction,0
L31,25,0,NA,NA,novel,before,competitive_social_interaction,0
L31,26,0,NA,NA,silent,before,competitive_social_interaction,0
L31,27,0,NA,NA,novel,before,competitive_social_interaction,0
L31,27,0,NA,NA,silent,before,competitive_social_interaction,0
L31,27,0,NA,NA,bird,before,competitive_social_interaction,0
L31,27,0,NA,NA,silent,before,competitive_social_interaction,0
L31,27,0,NA,NA,roedeer,before,competitive_social_interaction,0
L31,27,1,NA,NA,silent,before,competitive_social_interaction,0
L31,27,0,NA,NA,novel,before,competitive_social_interaction,0
L31,1,0,NA,NA,human,during,competitive_social_interaction,0
L31,2,1,NA,NA,silent,during,competitive_social_interaction,0
L31,2,1,NA,NA,human,during,competitive_social_interaction,0
L31,3,1,NA,NA,bird,during,competitive_social_interaction,0
L31,3,0,NA,NA,silent,during,competitive_social_interaction,0
L31,3,0,NA,NA,novel,during,competitive_social_interaction,0
L31,4,1,NA,NA,roedeer,during,competitive_social_interaction,0
L31,4,1,NA,NA,silent,during,competitive_social_interaction,0
L31,4,1,NA,NA,roedeer,during,competitive_social_interaction,0
L31,4,0,NA,NA,human,during,competitive_social_interaction,0
L31,7,1,NA,NA,dog,during,competitive_social_interaction,0
L31,8,0,NA,NA,human,during,competitive_social_interaction,0
L31,9,1,NA,NA,roedeer,during,competitive_social_interaction,0
L31,9,1,NA,NA,novel,during,competitive_social_interaction,0
L31,9,1,NA,NA,silent,during,competitive_social_interaction,0
L31,10,1,NA,NA,bird,during,competitive_social_interaction,0
L31,10,1,NA,NA,silent,during,competitive_social_interaction,0
L31,10,1,NA,NA,novel,during,competitive_social_interaction,0
L31,10,1,NA,NA,silent,during,competitive_social_interaction,0
L31,10,1,NA,NA,silent,during,competitive_social_interaction,0
L31,11,1,NA,NA,human,during,competitive_social_interaction,0
L31,11,1,NA,NA,silent,during,competitive_social_interaction,0
L31,11,1,NA,NA,silent,during,competitive_social_interaction,0
L31,11,1,NA,NA,silent,during,competitive_social_interaction,0
L31,12,0,NA,NA,silent,during,competitive_social_interaction,0
L31,12,0,NA,NA,silent,during,competitive_social_interaction,0
L31,13,0,NA,NA,human,during,competitive_social_interaction,0
L31,13,0,NA,NA,dog,during,competitive_social_interaction,0.05
L31,13,0,NA,NA,silent,during,competitive_social_interaction,0
L31,13,0,NA,NA,roedeer,during,competitive_social_interaction,0
L31,13,1,NA,NA,dog,during,competitive_social_interaction,0
L31,13,1,NA,NA,silent,during,competitive_social_interaction,0
L31,13,0,NA,NA,silent,during,competitive_social_interaction,0
L31,13,0,NA,NA,bird,during,competitive_social_interaction,0
L31,14,1,NA,NA,dog,during,competitive_social_interaction,0
L31,14,0,NA,NA,dog,during,competitive_social_interaction,0
L31,15,0,NA,NA,human,during,competitive_social_interaction,0
L31,15,0,NA,NA,silent,during,competitive_social_interaction,0
L31,15,1,NA,NA,bird,during,competitive_social_interaction,0
L31,15,0,NA,NA,silent,during,competitive_social_interaction,0
L31,15,0,NA,NA,novel,during,competitive_social_interaction,0
L31,16,1,NA,NA,human,during,competitive_social_interaction,0
L31,16,0,NA,NA,silent,during,competitive_social_interaction,0
L31,17,1,NA,NA,roedeer,during,competitive_social_interaction,0
L31,17,1,NA,NA,silent,during,competitive_social_interaction,0
L31,18,0,NA,NA,bird,during,competitive_social_interaction,0
L31,18,0,NA,NA,silent,during,competitive_social_interaction,0
L31,19,0,NA,NA,roedeer,during,competitive_social_interaction,0
L31,20,1,NA,NA,silent,during,competitive_social_interaction,0
L31,20,1,NA,NA,human,during,competitive_social_interaction,0
L31,20,0,NA,NA,silent,during,competitive_social_interaction,0
L31,20,0,NA,NA,silent,during,competitive_social_interaction,0
L31,24,0,NA,NA,silent,during,competitive_social_interaction,0
L31,24,0,NA,NA,novel,during,competitive_social_interaction,0
L31,24,0,NA,NA,silent,during,competitive_social_interaction,0
L31,24,0,NA,NA,human,during,competitive_social_interaction,0
L31,25,0,NA,NA,novel,during,competitive_social_interaction,0
L31,26,0,NA,NA,silent,during,competitive_social_interaction,0
L31,27,0,NA,NA,novel,during,competitive_social_interaction,0
